case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
112,realistic_sensor__noise_0.01__seed_0,realistic_sensor,Realistic,realistic_sensor_noise_0.01,realistic_sensor,mixed_smooth,log(abs(x1) + 2.0) + 0.35*x2**2 - 0.2*cos(x3),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0048333857955287,0.0048579426823334,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_0
113,realistic_sensor__noise_0.01__seed_1,realistic_sensor,Realistic,realistic_sensor_noise_0.01,realistic_sensor,mixed_smooth,log(abs(x1) + 2.0) + 0.35*x2**2 - 0.2*cos(x3),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0045890121160681,0.004862612789013,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_1
114,realistic_sensor__noise_0.01__seed_2,realistic_sensor,Realistic,realistic_sensor_noise_0.01,realistic_sensor,mixed_smooth,log(abs(x1) + 2.0) + 0.35*x2**2 - 0.2*cos(x3),x1|x2|x3,x1|x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0047461765557245,0.0047357511978263,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/realistic_sensor__noise_0.01__seed_2
121,poly_quad_shift_a__noise_0__seed_0,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_0
122,poly_quad_shift_a__noise_0__seed_1,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_1
123,poly_quad_shift_a__noise_0__seed_2,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0__seed_2
124,poly_quad_shift_a__noise_0.001__seed_0,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.001,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0013654365843364,0.0013034807599023,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_0
125,poly_quad_shift_a__noise_0.001__seed_1,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.001,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0013093170525845,0.0013430090056645,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_1
126,poly_quad_shift_a__noise_0.001__seed_2,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.001,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0013451651088116,0.0013113829675804,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.001__seed_2
127,poly_quad_shift_a__noise_0.01__seed_0,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.01,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.013411888311379,0.0134575207573498,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_0
128,poly_quad_shift_a__noise_0.01__seed_1,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.01,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0128147302013065,0.0127535652710066,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_1
129,poly_quad_shift_a__noise_0.01__seed_2,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.01,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0134999839422395,0.0118300886551077,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_a__noise_0.01__seed_2
136,poly_quad_shift_b__noise_0__seed_0,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_0
137,poly_quad_shift_b__noise_0__seed_1,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_1
138,poly_quad_shift_b__noise_0__seed_2,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0__seed_2
139,poly_quad_shift_b__noise_0.001__seed_0,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.001,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.001313667371601,0.0013295645857606,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_0
140,poly_quad_shift_b__noise_0.001__seed_1,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.001,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0013373821850528,0.0012551077142637,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_1
141,poly_quad_shift_b__noise_0.001__seed_2,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.001,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0012610915465502,0.0012383769015182,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.001__seed_2
142,poly_quad_shift_b__noise_0.01__seed_0,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.01,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0130387006677805,0.0135230581510618,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_0
143,poly_quad_shift_b__noise_0.01__seed_1,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.01,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0134804655175971,0.0141370145940277,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_1
144,poly_quad_shift_b__noise_0.01__seed_2,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.01,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0136628555313945,0.0142360764377368,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_b__noise_0.01__seed_2
151,poly_quad_shift_c__noise_0__seed_0,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_0
152,poly_quad_shift_c__noise_0__seed_1,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_1
153,poly_quad_shift_c__noise_0__seed_2,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0__seed_2
154,poly_quad_shift_c__noise_0.001__seed_0,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.001,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0013046845114158,0.0013198218080659,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0
155,poly_quad_shift_c__noise_0.001__seed_1,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.001,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0012837399624848,0.0013801569100598,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1
156,poly_quad_shift_c__noise_0.001__seed_2,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.001,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0013702091890907,0.0013316542136957,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2
157,poly_quad_shift_c__noise_0.01__seed_0,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.01,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.0123981480711917,0.013011891036806,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0
158,poly_quad_shift_c__noise_0.01__seed_1,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.01,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.0133883272934683,0.0141216396659726,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1
159,poly_quad_shift_c__noise_0.01__seed_2,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.01,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.0131624421377609,0.0138277496081089,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2
166,poly_cubic_mix_a__noise_0__seed_0,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0
167,poly_cubic_mix_a__noise_0__seed_1,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1
