case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
154,poly_quad_shift_c__noise_0.001__seed_0,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.001,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0013046845114158111,0.0013198218080659589,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_0
155,poly_quad_shift_c__noise_0.001__seed_1,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.001,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0012837399624848673,0.0013801569100598272,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_1
156,poly_quad_shift_c__noise_0.001__seed_2,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.001,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0013702091890907054,0.0013316542136957512,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.001__seed_2
157,poly_quad_shift_c__noise_0.01__seed_0,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.01,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.012398148071191738,0.013011891036806012,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_0
158,poly_quad_shift_c__noise_0.01__seed_1,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.01,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.013388327293468304,0.014121639665972645,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_1
159,poly_quad_shift_c__noise_0.01__seed_2,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.01,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.013162442137760908,0.013827749608108935,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.01__seed_2
160,poly_quad_shift_c__noise_0.05__seed_0,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.05,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.05,relative_gaussian_y_train_val,0,512,256,1024,0.06484817710259483,0.06668904228110105,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_0
161,poly_quad_shift_c__noise_0.05__seed_1,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.05,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.05,relative_gaussian_y_train_val,1,512,256,1024,0.06595994479257127,0.07220950362361098,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_1
162,poly_quad_shift_c__noise_0.05__seed_2,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.05,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.05,relative_gaussian_y_train_val,2,512,256,1024,0.06464982088942077,0.06581636338532158,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.05__seed_2
163,poly_quad_shift_c__noise_0.1__seed_0,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.1,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.13025535128148255,0.1298122172311363,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_0
164,poly_quad_shift_c__noise_0.1__seed_1,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.1,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.12309392160993177,0.12872292023092974,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_1
165,poly_quad_shift_c__noise_0.1__seed_2,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.1,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.13110476956247208,0.13727472159812756,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_quad_shift_c__noise_0.1__seed_2
166,poly_cubic_mix_a__noise_0__seed_0,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_0
167,poly_cubic_mix_a__noise_0__seed_1,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_1
168,poly_cubic_mix_a__noise_0__seed_2,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0__seed_2
169,poly_cubic_mix_a__noise_0.001__seed_0,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.001,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.002281323929476795,0.0022839213456750753,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_0
170,poly_cubic_mix_a__noise_0.001__seed_1,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.001,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0025407716399668168,0.0022121099624385957,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_1
171,poly_cubic_mix_a__noise_0.001__seed_2,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.001,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.002274733379317828,0.002349935391281339,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.001__seed_2
172,poly_cubic_mix_a__noise_0.01__seed_0,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.01,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.02436332915666258,0.02088381911138916,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_0
173,poly_cubic_mix_a__noise_0.01__seed_1,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.01,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.024778591820517237,0.024188519557810827,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_1
174,poly_cubic_mix_a__noise_0.01__seed_2,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.01,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.023661467656369846,0.0219846153621015,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.01__seed_2
175,poly_cubic_mix_a__noise_0.05__seed_0,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.05,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.05,relative_gaussian_y_train_val,0,512,256,1024,0.11743622753706627,0.10641410782057609,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_0
176,poly_cubic_mix_a__noise_0.05__seed_1,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.05,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.05,relative_gaussian_y_train_val,1,512,256,1024,0.1115670487703499,0.11975541782765825,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_1
177,poly_cubic_mix_a__noise_0.05__seed_2,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.05,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.05,relative_gaussian_y_train_val,2,512,256,1024,0.11876982724748218,0.11859059845057743,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.05__seed_2
178,poly_cubic_mix_a__noise_0.1__seed_0,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.1,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.22894797069479736,0.24539787008102865,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_0
179,poly_cubic_mix_a__noise_0.1__seed_1,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.1,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.2212203543046971,0.253474645476927,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_1
180,poly_cubic_mix_a__noise_0.1__seed_2,poly_cubic_mix_a,Nguyen,poly_cubic_mix_a_noise_0.1,poly_cubic_mix_a,polynomial,0.5*x1**3 - x2**2 + x1*x2,x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.23062678387930344,0.23870184329322772,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_a__noise_0.1__seed_2
181,poly_cubic_mix_b__noise_0__seed_0,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_0
182,poly_cubic_mix_b__noise_0__seed_1,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_1
183,poly_cubic_mix_b__noise_0__seed_2,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0__seed_2
184,poly_cubic_mix_b__noise_0.001__seed_0,poly_cubic_mix_b,Nguyen,poly_cubic_mix_b_noise_0.001,poly_cubic_mix_b,polynomial,0.5*x2**3 - x3**2 + x2*x3,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0022630399476514197,0.0023719891733635008,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_v1_20/splits/poly_cubic_mix_b__noise_0.001__seed_0
