case_index,case_id,formula_id,benchmark,case_name,base_case_name,structure_type,expression,variables,true_variables,noise_level,noise_kind,repeat_seed,n_train,n_val,n_test,train_noise_sigma,val_noise_sigma,train_noisy_path,val_noisy_path,test_clean_path,train_clean_path,val_clean_path,split_dir
177,poly_quad_shift_a__noise_0.1__seed_1,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.1,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.13311004875416432,0.13268076606849757,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_1
178,poly_quad_shift_a__noise_0.1__seed_2,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.1,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.13337073382391704,0.13560968369475254,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_2
179,poly_quad_shift_a__noise_0.1__seed_3,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.1,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,3,512,256,1024,0.13204723454104117,0.12683399448017887,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_3
180,poly_quad_shift_a__noise_0.1__seed_4,poly_quad_shift_a,Nguyen,poly_quad_shift_a_noise_0.1,poly_quad_shift_a,polynomial,x1**2 + 0.5*x2 - 0.25,x1|x2,x1|x2,0.1,relative_gaussian_y_train_val,4,512,256,1024,0.12839921758806647,0.12908850509295788,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_a__noise_0.1__seed_4
181,poly_quad_shift_b__noise_0__seed_0,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_0
182,poly_quad_shift_b__noise_0__seed_1,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_1
183,poly_quad_shift_b__noise_0__seed_2,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_2
184,poly_quad_shift_b__noise_0__seed_3,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,3,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_3
185,poly_quad_shift_b__noise_0__seed_4,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.0,relative_gaussian_y_train_val,4,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0__seed_4
186,poly_quad_shift_b__noise_0.001__seed_0,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.001,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0012829225165986308,0.0013248923477525885,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_0
187,poly_quad_shift_b__noise_0.001__seed_1,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.001,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0013232698094985233,0.0013366065649541075,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_1
188,poly_quad_shift_b__noise_0.001__seed_2,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.001,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0013384861169101108,0.001334511774648027,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_2
189,poly_quad_shift_b__noise_0.001__seed_3,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.001,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,3,512,256,1024,0.0012847673406504254,0.0013798757001996318,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_3
190,poly_quad_shift_b__noise_0.001__seed_4,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.001,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.001,relative_gaussian_y_train_val,4,512,256,1024,0.0013203019491147916,0.0013689438695427677,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.001__seed_4
191,poly_quad_shift_b__noise_0.01__seed_0,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.01,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,0,512,256,1024,0.01273513888502464,0.012781437781517753,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_0
192,poly_quad_shift_b__noise_0.01__seed_1,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.01,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,1,512,256,1024,0.013173729572654048,0.012705268913651901,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_1
193,poly_quad_shift_b__noise_0.01__seed_2,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.01,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,2,512,256,1024,0.012857145875553989,0.012779015839107769,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_2
194,poly_quad_shift_b__noise_0.01__seed_3,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.01,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,3,512,256,1024,0.013307580781973147,0.012911613237111468,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_3
195,poly_quad_shift_b__noise_0.01__seed_4,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.01,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.01,relative_gaussian_y_train_val,4,512,256,1024,0.013319473038822983,0.01229668213995923,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.01__seed_4
196,poly_quad_shift_b__noise_0.1__seed_0,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.1,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.1,relative_gaussian_y_train_val,0,512,256,1024,0.12921550869709628,0.13305220209618399,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_0
197,poly_quad_shift_b__noise_0.1__seed_1,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.1,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.1,relative_gaussian_y_train_val,1,512,256,1024,0.13164904737228814,0.13720573229772323,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_1
198,poly_quad_shift_b__noise_0.1__seed_2,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.1,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.1,relative_gaussian_y_train_val,2,512,256,1024,0.134950113629131,0.11923464515566924,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_2
199,poly_quad_shift_b__noise_0.1__seed_3,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.1,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.1,relative_gaussian_y_train_val,3,512,256,1024,0.13345066443352185,0.1354853606521096,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_3
200,poly_quad_shift_b__noise_0.1__seed_4,poly_quad_shift_b,Nguyen,poly_quad_shift_b_noise_0.1,poly_quad_shift_b,polynomial,x2**2 + 0.5*x3 - 0.25,x2|x3,x2|x3,0.1,relative_gaussian_y_train_val,4,512,256,1024,0.13420453740131086,0.12409472923367303,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_b__noise_0.1__seed_4
201,poly_quad_shift_c__noise_0__seed_0,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.0,relative_gaussian_y_train_val,0,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_0
202,poly_quad_shift_c__noise_0__seed_1,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.0,relative_gaussian_y_train_val,1,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_1
203,poly_quad_shift_c__noise_0__seed_2,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.0,relative_gaussian_y_train_val,2,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_2
204,poly_quad_shift_c__noise_0__seed_3,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.0,relative_gaussian_y_train_val,3,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_3/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_3/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_3/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_3/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_3/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_3
205,poly_quad_shift_c__noise_0__seed_4,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.0,relative_gaussian_y_train_val,4,512,256,1024,0.0,0.0,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_4/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_4/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_4/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_4/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_4/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0__seed_4
206,poly_quad_shift_c__noise_0.001__seed_0,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.001,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.001,relative_gaussian_y_train_val,0,512,256,1024,0.0013108286948151973,0.0013869576185891843,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_0/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_0/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_0/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_0/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_0/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_0
207,poly_quad_shift_c__noise_0.001__seed_1,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.001,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.001,relative_gaussian_y_train_val,1,512,256,1024,0.0012995058231596679,0.0013251784382331646,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_1/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_1/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_1/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_1/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_1/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_1
208,poly_quad_shift_c__noise_0.001__seed_2,poly_quad_shift_c,Nguyen,poly_quad_shift_c_noise_0.001,poly_quad_shift_c,polynomial,x3**2 + 0.5*x3 - 0.25,x3,x3,0.001,relative_gaussian_y_train_val,2,512,256,1024,0.0013223774874115332,0.0011938062085252435,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_2/train_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_2/val_noisy.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_2/test_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_2/train_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_2/val_clean.csv,data/noise_robustness_metric_v2/splits/poly_quad_shift_c__noise_0.001__seed_2
